Fecha,Cierre
12/01/2024,12.2
15/01/2024,12.15
16/01/2024,12.05
17/01/2024,12.24
18/01/2024,12.06
19/01/2024,12.1
22/01/2024,12.15
23/01/2024,12.06
24/01/2024,12
25/01/2024,12.15
26/01/2024,12.07
29/01/2024,12.1
30/01/2024,12.1
31/01/2024,12.13
01/02/2024,12.2
02/02/2024,12.29
06/02/2024,12.27
07/02/2024,12.44
08/02/2024,12.4
09/02/2024,12.35
12/02/2024,12.07
13/02/2024,12.32
14/02/2024,12.27
15/02/2024,12.13
16/02/2024,12.14
19/02/2024,11.97
20/02/2024,12.1
21/02/2024,11.96
22/02/2024,11.94
23/02/2024,12.14
26/02/2024,11.91
27/02/2024,12.05
28/02/2024,11.89
29/02/2024,11.84
01/03/2024,11.86
04/03/2024,12.1
05/03/2024,12.25
06/03/2024,12.22
07/03/2024,12.1
08/03/2024,12.14
11/03/2024,12.21
12/03/2024,12.33
13/03/2024,12.2
14/03/2024,12.17
15/03/2024,11.35
19/03/2024,11.09
20/03/2024,11.19
21/03/2024,11.35
22/03/2024,11.4
25/03/2024,11.31
26/03/2024,11.4
27/03/2024,11.4
01/04/2024,11.33
02/04/2024,11.26
03/04/2024,11.33
04/04/2024,11.28
05/04/2024,11.25
08/04/2024,11.25
09/04/2024,11.15
10/04/2024,10.89
11/04/2024,10.95
12/04/2024,11
15/04/2024,10.82
16/04/2024,10.58
17/04/2024,10.56
18/04/2024,10.23
19/04/2024,10.04
22/04/2024,9.89
23/04/2024,9.89
24/04/2024,10
25/04/2024,10.15
26/04/2024,10.15
29/04/2024,10.5
30/04/2024,10.2
02/05/2024,10.29
03/05/2024,10.3
06/05/2024,10.21
07/05/2024,10.07
08/05/2024,10.07
09/05/2024,10.15
10/05/2024,10.11
13/05/2024,10.14
14/05/2024,10.04
15/05/2024,10.3
16/05/2024,10.32
17/05/2024,10.45
20/05/2024,10.37
21/05/2024,10.11
22/05/2024,10.38
23/05/2024,10.61
24/05/2024,10.48
27/05/2024,10.41
28/05/2024,10.36
29/05/2024,10.23
30/05/2024,10.16
31/05/2024,10.28
03/06/2024,10.09
04/06/2024,10.18
05/06/2024,10.23
06/06/2024,10.14
07/06/2024,10.04
10/06/2024,10.06
11/06/2024,10
12/06/2024,9.96
13/06/2024,9.98
14/06/2024,9.89
17/06/2024,9.84
18/06/2024,9.84
19/06/2024,9.88
20/06/2024,9.89
21/06/2024,10.35
24/06/2024,10.11
25/06/2024,9.98
26/06/2024,9.88
27/06/2024,9.75
28/06/2024,9.76
01/07/2024,9.86
02/07/2024,9.76
03/07/2024,9.75
04/07/2024,9.88
05/07/2024,9.88
08/07/2024,9.77
09/07/2024,9.6
10/07/2024,9.87
11/07/2024,9.96
12/07/2024,9.93
15/07/2024,9.96
16/07/2024,9.75
17/07/2024,9.72
18/07/2024,9.67
19/07/2024,9.6
22/07/2024,9.72
23/07/2024,9.72
24/07/2024,9.71
25/07/2024,9.47
26/07/2024,9.49
29/07/2024,9.45
30/07/2024,9.35
31/07/2024,9.6
01/08/2024,9.88
02/08/2024,10
05/08/2024,10.05
06/08/2024,10.14
07/08/2024,10.26
08/08/2024,10.53
09/08/2024,10.49
12/08/2024,10.51
13/08/2024,10.65
14/08/2024,10.7
15/08/2024,11
16/08/2024,10.93
19/08/2024,10.8
20/08/2024,10.49
21/08/2024,10.26
22/08/2024,10.36
23/08/2024,10.26
26/08/2024,10.26
27/08/2024,10.03
28/08/2024,10.08
29/08/2024,10.23
30/08/2024,10.43
02/09/2024,10.35
03/09/2024,10.4
04/09/2024,10.49
05/09/2024,10.6
06/09/2024,10.9
09/09/2024,10.92
10/09/2024,10.62
11/09/2024,11
12/09/2024,10.79
13/09/2024,11.01
17/09/2024,10.99
18/09/2024,10.91
19/09/2024,10.69
20/09/2024,10.04
23/09/2024,10.43
24/09/2024,10.5
25/09/2024,10.36
26/09/2024,10.37
27/09/2024,10.4
30/09/2024,10.51
02/10/2024,10.72
03/10/2024,10.67
04/10/2024,10.89
07/10/2024,10.7
08/10/2024,10.6
09/10/2024,10.47
10/10/2024,10.39
11/10/2024,10.37
14/10/2024,10.42
15/10/2024,10.57
16/10/2024,10.5
17/10/2024,10.48
